Time,Accel-X (g), Accel-Y (g), Accel-Z (g)
2022-04-05 12:00:30.707,-5.553955,0.092285,1.193848
2022-04-05 12:00:30.717,-7.231689,-2.091797,3.236084
2022-04-05 12:00:30.726,-7.316406,-6.231201,6.165527
2022-04-05 12:00:30.736,-1.741943,-7.911377,5.015381
2022-04-05 12:00:30.746,1.855469,-8.000000,2.381104
2022-04-05 12:00:30.756,1.890625,-8.000000,0.937988
2022-04-05 12:00:30.766,0.537598,-5.987793,0.483154
2022-04-05 12:00:30.776,-0.320313,-3.181396,0.997559
2022-04-05 12:00:30.786,-0.301514,-1.646240,1.269531
2022-04-05 12:00:30.796,-0.016602,-1.268066,0.995117
2022-04-05 12:00:30.806,0.090576,-1.102051,0.690186
2022-04-05 12:00:30.816,0.090820,-1.002197,0.444824
2022-04-05 12:00:30.826,0.200195,-1.001709,0.391113
2022-04-05 12:00:30.836,0.250000,-0.893555,0.405518
2022-04-05 12:00:30.847,0.202881,-0.624268,0.453125
2022-04-05 12:00:30.857,0.187988,-0.451416,0.516602
2022-04-05 12:00:30.867,0.252441,-0.470215,0.564209
2022-04-05 12:00:30.877,0.314209,-0.534668,0.609619
2022-04-05 12:00:30.887,0.311768,-0.598145,0.573242
2022-04-05 12:00:30.897,0.294678,-0.661865,0.476563
2022-04-05 12:00:30.907,0.262207,-0.725342,0.396729
2022-04-05 12:00:30.917,0.231445,-0.788818,0.304688
2022-04-05 12:00:30.927,0.216064,-0.852051,0.280029
2022-04-05 12:00:30.937,0.205811,-0.916992,0.300293
2022-04-05 12:00:30.947,0.256348,-0.996094,0.333496
2022-04-05 12:00:30.957,0.286865,-1.055176,0.360596
2022-04-05 12:00:30.967,0.317139,-1.081299,0.338379
2022-04-05 12:00:30.976,0.327637,-1.072998,0.312988
2022-04-05 12:00:30.986,0.311279,-1.018799,0.348633
2022-04-05 12:00:30.996,0.308105,-0.956299,0.362793
2022-04-05 12:00:31.006,0.275635,-0.909912,0.378662
2022-04-05 12:00:31.016,0.261230,-0.866699,0.394531
2022-04-05 12:00:31.026,0.248047,-0.860107,0.410156
2022-04-05 12:00:31.036,0.250244,-0.876465,0.427002
2022-04-05 12:00:31.046,0.246826,-0.877441,0.436279
2022-04-05 12:00:31.056,0.232666,-0.895996,0.418701
2022-04-05 12:00:31.066,0.231445,-0.904785,0.428223
2022-04-05 12:00:31.076,0.212646,-0.887939,0.457764
2022-04-05 12:00:31.086,0.205078,-0.894043,0.449463
2022-04-05 12:00:31.097,0.215820,-0.907715,0.435791
2022-04-05 12:00:31.107,0.208496,-0.908447,0.433594
2022-04-05 12:00:31.117,0.238037,-0.931152,0.419434
2022-04-05 12:00:31.127,0.238281,-0.961670,0.421875
2022-04-05 12:00:31.137,0.252930,-0.970947,0.421875
2022-04-05 12:00:31.147,0.244629,-0.967773,0.420898
2022-04-05 12:00:31.157,0.236572,-0.972168,0.425293
2022-04-05 12:00:31.167,0.251221,-0.989258,0.444336
2022-04-05 12:00:31.177,0.253662,-1.007813,0.456299
2022-04-05 12:00:31.187,0.270752,-1.054688,0.446777
2022-04-05 12:00:31.197,0.296143,-1.105713,0.440186
2022-04-05 12:00:31.207,0.306396,-1.118652,0.451660
2022-04-05 12:00:31.217,0.273926,-1.154053,0.468262
2022-04-05 12:00:31.226,0.291016,-1.221680,0.512451
2022-04-05 12:00:31.236,0.320068,-1.317139,0.520508
2022-04-05 12:00:31.246,0.337891,-1.390625,0.507813
2022-04-05 12:00:31.256,0.379150,-1.486816,0.459961
2022-04-05 12:00:31.266,0.420898,-1.573730,0.432373
2022-04-05 12:00:31.276,0.456299,-1.621338,0.471191
2022-04-05 12:00:31.286,0.504150,-1.720459,0.522705
2022-04-05 12:00:31.296,0.570801,-1.842773,0.528809
2022-04-05 12:00:31.306,0.583496,-1.839111,0.464844
2022-04-05 12:00:31.316,0.489502,-1.638672,0.437500
2022-04-05 12:00:31.326,0.435303,-1.416504,0.492432
2022-04-05 12:00:31.336,0.427979,-1.282715,0.532715
2022-04-05 12:00:31.347,0.467041,-1.266357,0.525879
2022-04-05 12:00:31.357,0.521240,-1.296387,0.469482
2022-04-05 12:00:31.367,0.457520,-1.170898,0.417969
2022-04-05 12:00:31.377,0.331787,-0.853027,0.392334
2022-04-05 12:00:31.387,0.269287,-0.537354,0.357178
2022-04-05 12:00:31.397,0.309814,-0.342285,0.303955
2022-04-05 12:00:31.407,0.353027,-0.251221,0.157959
2022-04-05 12:00:31.417,0.375977,-0.212402,0.016357
2022-04-05 12:00:31.427,0.447998,-0.195068,0.034424
2022-04-05 12:00:31.437,0.514648,-0.176758,0.117676
2022-04-05 12:00:31.447,0.551758,-0.119385,0.153809
2022-04-05 12:00:31.457,0.572510,-0.084717,0.168945
2022-04-05 12:00:31.467,0.591064,-0.055664,0.164063
2022-04-05 12:00:31.476,0.581299,0.001221,0.150146
2022-04-05 12:00:31.486,0.591064,0.029053,0.175049
2022-04-05 12:00:31.496,0.631348,-0.018066,0.190186
2022-04-05 12:00:31.506,0.643311,-0.071777,0.187500
2022-04-05 12:00:31.516,0.642822,-0.083008,0.191895
2022-04-05 12:00:31.526,0.632813,-0.074951,0.169678
2022-04-05 12:00:31.536,0.615723,-0.039795,0.138916
2022-04-05 12:00:31.546,0.602295,0.020020,0.160156
2022-04-05 12:00:31.556,0.573730,0.091064,0.178711
2022-04-05 12:00:31.566,0.549561,0.126465,0.150391
2022-04-05 12:00:31.576,0.548096,0.122070,0.138428
2022-04-05 12:00:31.586,0.538086,0.082275,0.145020
2022-04-05 12:00:31.597,0.530518,0.021729,0.113770
2022-04-05 12:00:31.607,0.471924,0.023926,0.134521
2022-04-05 12:00:31.617,0.382813,0.094238,0.112549
2022-04-05 12:00:31.627,0.273438,0.164307,0.126709
2022-04-05 12:00:31.637,0.103271,0.299316,0.242432
2022-04-05 12:00:31.647,-0.096924,0.463867,0.275879
2022-04-05 12:00:31.657,-0.407471,0.628174,0.208984
2022-04-05 12:00:31.667,-0.695557,1.130371,-0.148926
2022-04-05 12:00:31.677,-1.123291,2.153809,-0.536865
2022-04-05 12:00:31.687,-1.634033,3.654297,-0.814453
2022-04-05 12:00:31.697,-2.182373,4.640137,-0.858887
2022-04-05 12:00:31.707,-2.776611,3.937256,-0.660645
2022-04-05 12:00:31.717,-3.716553,2.352539,-0.274414
2022-04-05 12:00:31.726,-5.391113,0.423584,0.892090
2022-04-05 12:00:31.736,-7.137939,-2.820801,3.428711
2022-04-05 12:00:31.746,-5.877686,-7.443359,5.960205
2022-04-05 12:00:31.756,-0.095215,-8.000000,4.758301
2022-04-05 12:00:31.766,2.261963,-8.000000,2.324219
2022-04-05 12:00:31.776,1.482910,-7.768799,1.456787
2022-04-05 12:00:31.786,0.215820,-4.929443,1.174072
2022-04-05 12:00:31.796,-0.178711,-2.568359,1.157959
2022-04-05 12:00:31.806,0.058105,-1.525879,1.297363
2022-04-05 12:00:31.816,0.212158,-1.153320,1.172363
2022-04-05 12:00:31.826,0.194092,-0.812012,0.915527
2022-04-05 12:00:31.836,0.126953,-0.655029,0.547363
2022-04-05 12:00:31.847,0.155029,-0.532959,0.334717
2022-04-05 12:00:31.857,0.141357,-0.294922,0.368652
2022-04-05 12:00:31.867,0.138428,-0.186279,0.463379
2022-04-05 12:00:31.877,0.199707,-0.304443,0.530029
2022-04-05 12:00:31.887,0.279541,-0.510498,0.516846
2022-04-05 12:00:31.897,0.312500,-0.639893,0.438232
2022-04-05 12:00:31.907,0.249268,-0.624756,0.358887
2022-04-05 12:00:31.917,0.169922,-0.593506,0.311279
