time,x,y,z
28:47.9,0.288574,1.118896,1.183594
28:48.0,0.30127,1.265869,1.134766
28:48.0,0.293701,1.3396,1.066895
28:48.0,0.307861,1.466553,0.960693
28:48.0,0.339111,1.570313,0.802246
28:48.0,0.344238,1.624268,0.69751
28:48.0,0.361084,1.641602,0.624756
28:48.0,0.328857,1.62085,0.551025
28:48.0,0.22168,1.596191,0.539063
28:48.0,0.119873,1.525879,0.565674
28:48.0,0.005859,1.410156,0.574219
28:48.1,-0.100098,1.284424,0.518799
28:48.1,-0.17627,1.14209,0.458252
28:48.1,-0.237549,0.983398,0.368164
28:48.1,-0.291992,0.815186,0.259277
28:48.1,-0.34375,0.64502,0.175293
28:48.1,-0.364014,0.50293,0.093994
28:48.1,-0.354736,0.398682,0.029297
28:48.1,-0.375977,0.304932,-0.002686
28:48.1,-0.398438,0.218018,0.015381
28:48.1,-0.417969,0.145752,0.04126
28:48.2,-0.468506,0.088135,0.053467
28:48.2,-0.525879,0.142334,0.074951
28:48.2,-0.682617,0.182129,0.137695
28:48.2,-0.916992,0.152832,0.172119
28:48.2,-1.215332,0.127686,0.111084
28:48.2,-1.609375,0.178711,0.038086
28:48.2,-2.022217,-0.04541,-0.032715
28:48.2,-2.372314,-0.652832,-0.054443
28:48.2,-2.693604,-1.412842,-0.019043
28:48.2,-2.989502,-2.645264,-0.063965
28:48.3,-3.21875,-4.098145,0.092529
28:48.3,-3.668213,-5.020508,0.176025
28:48.3,-3.992432,-4.560303,0.155762
28:48.3,-4.270264,-3.61084,0.125732
28:48.3,-4.905518,-2.143799,-0.10498
28:48.3,-6.133057,-1.375977,-0.700439
28:48.3,-7.801025,0.125244,-0.721191
28:48.3,-8,3.317627,0.697266
28:48.3,-8,7.556152,3.741699
28:48.3,-8,7.999756,7.212158
28:48.4,-4.182129,7.984375,7.999756
28:48.4,-0.354736,7.984375,7.699219
28:48.4,1.052002,7.999756,1.536865
28:48.4,0.795898,7.738037,-1.790771
28:48.4,0.369873,6.57251,-1.478516
28:48.4,-0.576416,4.586914,1.07959
28:48.4,-1.23877,2.652344,2.088379
28:48.4,-1.221191,1.30835,1.490967
28:48.4,-0.82251,0.650635,0.964111
28:48.4,-0.410645,0.480225,0.844238
28:48.5,-0.241211,0.456055,1.009766
28:48.5,-0.130371,0.59082,1.164795
28:48.5,-0.006104,0.765137,1.206299
28:48.5,0.032959,0.871094,1.223389
28:48.5,0.013184,0.950439,1.263672
28:48.5,-0.001465,1.043457,1.196533
28:48.5,0.00415,1.112549,1.187744
28:48.5,0.060059,1.269775,1.170166
28:48.5,0.141113,1.45166,0.995361
28:48.5,0.196533,1.508545,0.844971
28:48.6,0.206299,1.498047,0.762207
28:48.6,0.195313,1.478027,0.696533
28:48.6,0.113281,1.442871,0.601563
28:48.6,-0.026123,1.384277,0.518066
28:48.6,-0.15625,1.283203,0.402832
28:48.6,-0.232422,1.190186,0.296875
28:48.6,-0.360352,1.086182,0.196533
28:48.6,-0.515625,0.925049,0.065918
28:48.6,-0.611328,0.732178,-0.062012
28:48.6,-0.645264,0.562256,-0.181396
28:48.7,-0.626465,0.416504,-0.265381
28:48.7,-0.600586,0.336914,-0.328125
28:48.7,-0.576904,0.277344,-0.235352
28:48.7,-0.657227,0.117432,0.01709
28:48.7,-0.658447,-0.023193,0.039551
28:48.7,-0.652344,-0.121338,0.081787
28:48.7,-0.665527,-0.30835,0.202637
28:48.7,-0.74585,-0.46875,0.245361
28:48.7,-0.810303,-0.689941,0.189941
28:48.7,-0.779785,-1.020996,0.159912
28:48.8,-0.856689,-1.545654,0.1604
28:48.8,-1.025146,-2.498291,0.045898
28:48.8,-1.179443,-3.617676,-0.021973
28:48.8,-1.378418,-4.16333,-0.057129
28:48.8,-1.597168,-3.614258,-0.167969
28:48.8,-2.116699,-2.476807,-0.052246
