time,x,y,z
22:53.4,-6.025879,-0.49292,-1.094727
22:53.4,-7.421875,0.581299,-0.758545
22:53.4,-7.973877,1.619141,0.167725
22:53.4,-8,3.995117,3.01416
22:53.4,-8,6.916504,7.727783
22:53.5,-8,7.17041,7.993164
22:53.5,-0.068604,7.959961,7.984375
22:53.5,0.813721,7.999756,7.999756
22:53.5,0.236084,6.60376,2.584473
22:53.5,0.144043,4.412109,0.337402
22:53.5,0.56665,4.308838,3.454102
22:53.5,0.943604,4.229248,4.194092
22:53.5,0.686035,3.306641,3.454834
22:53.5,0.25708,2.841797,2.217285
22:53.5,0.061279,2.532715,1.17749
22:53.6,0.066895,2.246826,0.919678
22:53.6,0.137207,2.133301,1.071533
22:53.6,0.159668,2.000488,1.205566
22:53.6,-0.028564,1.816162,1.214355
22:53.6,-0.243408,1.611572,1.137207
22:53.6,-0.36499,1.435059,1.068115
22:53.6,-0.494629,1.223389,1.083252
22:53.6,-0.519287,1.028076,1.118652
22:53.6,-0.491699,0.898682,1.115967
22:53.6,-0.463379,0.795654,1.007813
22:53.7,-0.441406,0.736328,0.839355
22:53.7,-0.35083,0.759766,0.63623
22:53.7,-0.240967,0.846436,0.36499
22:53.7,-0.250977,0.985352,0.21875
22:53.7,-0.32373,1.150146,0.351563
22:53.7,-0.539307,1.508057,0.728027
22:53.7,-1.280762,2.353027,0.897461
22:53.7,-4.200684,3.887695,1.205811
22:53.7,-7.861572,5.080078,1.815674
22:53.7,-8,3.4729,2.124756
22:53.8,-8,-3.169434,1.910889
22:53.8,-8,-8,4.29834
22:53.8,-8,-8,5.092773
22:53.8,-8,-6.056152,0.005371
22:53.8,-8,-0.634521,-1.266113
22:53.8,-8,1.929932,-1.891602
22:53.8,-8,5.893799,1.926514
22:53.8,-8,7.999756,7.37915
22:53.8,-5.884277,7.984375,7.999756
22:53.8,5.002441,7.984375,7.984375
22:53.9,6.026611,7.999756,7.999756
22:53.9,-0.193848,6.654053,5.492676
22:53.9,-0.547363,2.583984,1.612793
22:53.9,0.107422,1.374512,2.12915
22:53.9,0.442383,1.865723,2.970703
