Time,Accel-X (g), Accel-Y (g), Accel-Z (g)
25:35.0,-0.737061,0.241211,0.334229
25:35.0,-0.66333,0.370117,0.292725
25:35.0,-0.559326,0.573242,0.244141
25:35.0,-0.551514,1.026855,0.115234
25:35.0,-0.738037,1.832031,-0.517334
25:35.0,-0.915283,2.61377,-1.647705
25:35.1,-1.011475,2.779053,-2.433594
25:35.1,-0.990479,2.38208,-2.309814
25:35.1,-0.915283,1.724854,-1.616211
25:35.1,-1.070068,1.278564,-0.944824
25:35.1,-1.490479,0.904541,-0.27417
25:35.1,-1.987305,0.118408,0.561523
25:35.1,-2.590576,-1.270508,1.678711
25:35.1,-2.695068,-3.154297,3.443848
25:35.1,-1.060303,-5.901123,5.014648
25:35.1,0.975098,-8,3.706299
25:35.2,1.757568,-8,1.105469
25:35.2,1.64502,-7.989258,-0.391846
25:35.2,1.225586,-7.257813,-0.100098
25:35.2,0.303467,-5.105469,0.412842
25:35.2,-0.247803,-3.425049,0.361328
25:35.2,-0.658203,-2.179443,0.28833
25:35.2,-0.646484,-1.380371,0.454346
25:35.2,-0.326416,-1.018311,0.586426
25:35.2,-0.086914,-0.816406,0.494141
25:35.2,0.132324,-0.701416,0.289063
25:35.3,0.245361,-0.5625,0.143799
25:35.3,0.310547,-0.410889,0.04834
25:35.3,0.180176,-0.294189,-0.212158
25:35.3,-0.004639,-0.313477,-0.326904
25:35.3,-0.397705,-0.436035,-0.06665
25:35.3,-1.037109,-0.501709,0.208984
25:35.3,-2.114014,-0.37915,0.359863
25:35.3,-2.939941,-0.039795,0.28833
25:35.3,-3.628662,0.799072,-1.055664
25:35.3,-3.710693,3.249268,-3.725098
25:35.4,-3.299805,5.927246,-4.335449
25:35.4,-2.676514,6.356201,-3.615479
25:35.4,-2.622314,5.946045,-3.846191
25:35.4,-3.411377,4.275391,-3.21582
25:35.4,-4.924805,2.53833,-1.656494
25:35.4,-7.633545,0.161621,1.412109
25:35.4,-8,-6.739258,7.039307
25:35.4,-1.763916,-8,7.999756
25:35.4,3.280273,-8,7.999756
25:35.4,2.330322,-8,5.890869
25:35.5,1.056885,-5.704346,4.219238
25:35.5,0.478271,-2.251709,2.534912
25:35.5,0.272217,-0.800537,1.243408
25:35.5,0.521729,-0.795654,1.002441
25:35.5,0.577393,-0.864746,0.800781
25:35.5,0.362549,-0.604248,0.461182
25:35.5,0.329102,-0.36792,0.254639
25:35.5,0.367432,-0.237549,0.059082
25:35.5,0.314453,-0.113281,-0.080078
25:35.5,0.151611,-0.019043,-0.131348
25:35.6,-0.036377,0.076172,-0.229492
25:35.6,-0.4021,0.37207,-0.731445
25:35.6,-0.863281,0.985107,-1.626465
25:35.6,-1.048096,1.932373,-2.369141
25:35.6,-0.848389,2.813232,-2.505615
25:35.6,-0.506348,2.965332,-2.125732
25:35.6,-0.387451,2.421875,-1.598633
25:35.6,-0.511719,1.685547,-1.036133
25:35.6,-0.609863,1.05127,-0.426514
25:35.6,-0.794922,0.652588,0.102539
25:35.7,-1.402344,0.309082,0.784424
25:35.7,-2.430176,-0.754395,2.413086
25:35.7,-2.085693,-3.127197,4.310059
25:35.7,0.608887,-5.634277,4.627197
25:35.7,2.410889,-6.573242,3.483398
25:35.7,2.082031,-6.078613,2.187744
25:35.7,1.239014,-4.796387,1.56665
25:35.7,0.61792,-3.239258,1.440674
25:35.7,0.139648,-1.9646,1.398193
25:35.7,-0.112305,-1.036133,1.260498
25:35.8,-0.154053,-0.516357,0.987305
25:35.8,-0.07959,-0.339355,0.722412
25:35.8,0.053955,-0.40332,0.45874
25:35.8,0.157227,-0.542725,0.241211
25:35.8,0.205566,-0.541992,0.173096
25:35.8,0.143066,-0.459717,0.190918
25:35.8,0.067139,-0.3479,0.196777
25:35.8,-0.078857,-0.265869,0.184814
25:35.8,-0.251221,-0.250732,0.353271
25:35.8,-0.592041,-0.318604,0.561768
25:35.9,-1.149658,-0.436279,0.597656
25:35.9,-2.006104,-0.244629,0.376465
25:35.9,-2.672852,0.131592,0.128418
25:35.9,-3.000732,0.76709,-0.471191
25:35.9,-3.28418,2.298828,-1.933594
25:35.9,-3.049805,4.659668,-2.681152
25:35.9,-2.561523,5.986084,-2.421143
25:35.9,-2.628418,5.72583,-2.343506
25:35.9,-2.303955,4.473633,-2.439697
25:35.9,-2.391357,2.47998,-1.785156
25:36.0,-2.190674,0.649902,-0.676025
25:36.0,-3.226807,0.320068,0.294434
25:36.0,-5.765869,-0.240479,2.546143
25:36.0,-8,-3.854736,7.480713
25:36.0,-2.914063,-7.439209,7.999756
25:36.0,3.751465,-8,7.999756
25:36.0,2.448975,-8,6.477051
25:36.0,-0.018311,-5.249512,3.875
25:36.0,-0.645996,-1.925537,2.38916
25:36.0,-0.483154,-0.239502,1.353516
25:36.1,-0.165771,-0.183594,0.895752
25:36.1,0.021729,-0.383789,0.630859
25:36.1,-0.07959,-0.26001,0.610107
25:36.1,-0.14624,-0.148193,0.650879
25:36.1,-0.172852,-0.13916,0.403076
25:36.1,-0.329834,-0.113525,0.033447
25:36.1,-0.523926,-0.209961,-0.053955
25:36.1,-0.926758,-0.275879,-0.171143
25:36.1,-1.391357,-0.000488,-0.754639
25:36.1,-2.036133,1.161621,-2.450684
25:36.2,-2.365723,3.160156,-3.718262
25:36.2,-2.23999,4.60083,-3.321289
25:36.2,-1.646729,4.386963,-2.296387
25:36.2,-1.422607,3.351807,-1.804932
25:36.2,-1.590088,2.305908,-1.718506
25:36.2,-1.884521,1.3396,-1.129395
25:36.2,-2.699219,0.704834,0.07959
25:36.2,-3.978271,0.062744,1.550781
25:36.2,-5.456787,-2.390625,4.953613
25:36.2,-1.997559,-6.597412,7.999756
25:36.3,3.750977,-8,7.267334
25:36.3,3.596436,-8,4.25415
25:36.3,0.970459,-6.836426,2.369385
25:36.3,-0.241211,-3.185547,1.78833
25:36.3,-0.364746,-1.0979,1.729492
25:36.3,-0.251221,-0.250732,1.569092
25:36.3,-0.14502,-0.080566,1.322754
25:36.3,0.006104,-0.185791,1.050781
25:36.3,0.072266,-0.23999,0.725586
25:36.3,0.078857,-0.181885,0.431641
25:36.4,0.056396,-0.114258,0.291992
25:36.4,0.050049,-0.093018,0.341309
25:36.4,0.008301,-0.176514,0.417969
25:36.4,-0.253418,-0.297607,0.487061
25:36.4,-0.810791,-0.384766,0.546631
25:36.4,-1.637939,-0.461182,0.619873
25:36.4,-2.66748,-0.292969,0.547363
25:36.4,-3.330811,0.409424,-0.175537
25:36.4,-4.064453,2.7146,-2.470947
25:36.4,-3.723633,6.46875,-3.369629
25:36.5,-3.107178,7.902832,-2.385498
25:36.5,-2.903076,6.18335,-2.377686
25:36.5,-3.237793,4.048828,-2.583496
25:36.5,-3.734131,1.783936,-1.57251
25:36.5,-4.513184,0.496338,-0.215576
25:36.5,-5.840332,-0.137207,1.478271
25:36.5,-7.422852,-1.113281,3.588379
25:36.5,-7.532227,-5.103516,7.999756
25:36.5,-1.605957,-8,7.98291
25:36.5,4.87915,-8,7.842285
25:36.6,1.98999,-8,3.473633
25:36.6,-0.207764,-5.288574,1.812988
25:36.6,-0.329834,-2.435791,1.854248
25:36.6,-0.041016,-0.961914,1.805908
25:36.6,0.064453,-0.486816,1.513428
25:36.6,0.178711,-0.534424,1.037354
25:36.6,0.178955,-0.578369,0.722656
25:36.6,0.126221,-0.4104,0.465332
25:36.6,0.160645,-0.279785,0.293701
25:36.6,0.204346,-0.260742,0.196045
25:36.7,0.178467,-0.179932,0.084961
25:36.7,0.088135,-0.106934,0.025146
25:36.7,-0.057861,-0.087158,0.009766
25:36.7,-0.250488,-0.062988,-0.055176
25:36.7,-0.837891,0.585449,-0.494873
25:36.7,-1.342773,1.949707,-1.512451
25:36.7,-1.366943,3.426025,-2.313721
25:36.7,-1.187256,3.90332,-2.253174
25:36.7,-0.97168,2.810059,-1.815674
25:36.7,-1.134521,1.491699,-1.147217
25:36.8,-1.795898,0.561768,-0.165771
25:36.8,-2.794678,-0.886963,1.345459
25:36.8,-2.602539,-3.488525,3.040039
25:36.8,-0.350098,-5.976563,3.883301
25:36.8,2.048096,-6.939697,4.139893
25:36.8,2.318604,-6.156494,3.901855
25:36.8,0.966797,-4.384521,2.843018
25:36.8,-0.101807,-2.414795,1.664063
25:36.8,-0.354736,-0.94751,1.024658
25:36.8,-0.217773,-0.314697,0.751953
25:36.9,0.017822,-0.297363,0.616943
25:36.9,0.227051,-0.477295,0.608643
25:36.9,0.35083,-0.524414,0.664795
25:36.9,0.412109,-0.446289,0.697266
25:36.9,0.394043,-0.393555,0.727295
25:36.9,0.421143,-0.370117,0.715332
25:36.9,0.522461,-0.33374,0.611328
25:36.9,0.48584,-0.319336,0.529053
25:36.9,0.436768,-0.279785,0.511719
25:36.9,0.368164,-0.187744,0.538086
25:37.0,0.290283,-0.063477,0.587891
25:37.0,0.271973,0.01416,0.676514
25:37.0,0.228271,0.075439,0.733887
25:37.0,0.135742,0.119385,0.735352
25:37.0,0.024658,0.104004,0.782715
25:37.0,-0.126953,0.089844,0.838867
25:37.0,-0.393311,0.127686,0.744385
25:37.0,-0.676758,0.277588,0.70874
25:37.0,-0.881348,0.526123,0.665283
25:37.0,-1.060059,0.787842,0.570557
25:37.1,-1.155518,1.134521,0.522949
25:37.1,-1.265381,1.544678,0.4375
25:37.1,-1.351807,1.963135,0.104736
25:37.1,-1.36377,2.460205,-0.267822
25:37.1,-1.585938,3.179199,-0.62793
25:37.1,-1.934326,3.850098,-1.029297
25:37.1,-2.26001,4.090088,-1.275391
25:37.1,-2.631592,3.655518,-1.53833
25:37.1,-2.93457,3.024902,-1.815674
25:37.1,-4.168945,2.025879,-1.749268
25:37.2,-6.097168,0.895264,-0.455322
25:37.2,-8,-0.307373,2.020508
25:37.2,-8,-1.899902,5.054199
25:37.2,-8,-5.865967,7.920654
25:37.2,-5.302979,-7.928711,7.988281
25:37.2,4.70166,-8,7.999756
25:37.2,2.670898,-8,2.813721
25:37.2,-0.61792,-6.87793,0.426514
25:37.2,-1.226074,-3.558105,1.191162
25:37.2,-0.961426,-1.239746,2.603271
25:37.3,-0.614014,-0.133545,2.44873
25:37.3,-0.473633,-0.135742,1.56543
25:37.3,-0.264648,-0.5354,0.902588
25:37.3,-0.142334,-0.705566,0.565674
25:37.3,0.007324,-0.751221,0.506348
25:37.3,0.125977,-0.740967,0.543701
25:37.3,0.150635,-0.656494,0.536621
25:37.3,0.120361,-0.498535,0.454346
25:37.3,0.021729,-0.321777,0.365967
25:37.3,-0.069092,-0.170166,0.312256
25:37.4,-0.140137,-0.050537,0.267578
25:37.4,-0.171143,0.040771,0.223633
25:37.4,-0.170654,0.084473,0.168945
25:37.4,-0.188965,0.118896,0.095703
25:37.4,-0.167725,0.119629,0.012695
25:37.4,-0.108643,0.10498,-0.053955
25:37.4,-0.044922,0.07251,-0.061768
25:37.4,0.077637,0.018311,-0.031006
25:37.4,0.200439,-0.067383,-0.00293
25:37.4,0.268799,-0.150146,0.043213
25:37.5,0.340088,-0.193848,0.117188
25:37.5,0.404785,-0.214844,0.192383
25:37.5,0.439453,-0.220459,0.278076
25:37.5,0.466553,-0.203125,0.415771
25:37.5,0.497803,-0.252686,0.616943
25:37.5,0.577637,-0.437012,0.84375
25:37.5,0.690674,-0.666504,1.056885
25:37.5,0.760986,-0.886719,1.194092
25:37.5,0.848633,-1.09668,1.293701
25:37.5,0.977539,-1.258789,1.411621
25:37.6,1.041992,-1.366455,1.406006
25:37.6,0.979492,-1.35791,1.28125
25:37.6,0.798828,-1.163086,1.140381
25:37.6,0.622559,-0.932373,0.987549
25:37.6,0.486816,-0.744141,0.8479
25:37.6,0.364746,-0.55249,0.679199
25:37.6,0.275391,-0.457275,0.494873
25:37.6,0.128662,-0.475098,0.352295
25:37.6,-0.135742,-0.511475,0.327393
25:37.6,-0.51709,-0.480957,0.406494
25:37.7,-0.954102,-0.280273,0.291504
25:37.7,-1.4646,0.115234,0.145508
25:37.7,-1.7854,0.580811,-0.030518
25:37.7,-1.80957,0.953613,-0.346436
25:37.7,-1.807617,1.424316,-0.835205
25:37.7,-1.823486,2.516113,-1.454346
25:37.7,-1.964111,3.830811,-1.767334
25:37.7,-1.830322,4.404541,-1.845215
25:37.7,-2.07666,4.23584,-2.04126
25:37.7,-2.713867,3.251953,-1.914063
25:37.8,-4.060791,1.712891,-0.687988
25:37.8,-6.165771,0.239502,1.189453
25:37.8,-8,-1.457764,3.843506
25:37.8,-7.894775,-5.713867,7.999756
25:37.8,-3.147705,-8,7.981689
25:37.8,4.071045,-8,7.650635
25:37.8,3.053955,-8,5.10376
25:37.8,0.216064,-5.460449,2.781982
25:37.8,-0.93335,-2.013916,1.332031
25:37.8,-0.747803,-0.333008,1.605957
25:37.9,-0.199951,0.117432,1.915771
25:37.9,0.218994,-0.183105,1.781494
25:37.9,0.241699,-0.523682,1.342773
25:37.9,0.086182,-0.61499,0.904785
25:37.9,0.029297,-0.680908,0.606445
25:37.9,0.051025,-0.688477,0.467041
25:37.9,0.103516,-0.599121,0.435303
25:37.9,0.108154,-0.464355,0.453369
25:37.9,0.044189,-0.324951,0.437256
25:37.9,-0.044678,-0.182129,0.378906
25:38.0,-0.156006,-0.053955,0.321045
25:38.0,-0.239014,-0.000732,0.312256
25:38.0,-0.257813,-0.070801,0.307861
25:38.0,-0.239258,-0.15625,0.262695
25:38.0,-0.174316,-0.240967,0.244385
25:38.0,-0.089111,-0.349854,0.251221
25:38.0,-0.030273,-0.450195,0.289307
25:38.0,0.008057,-0.475098,0.39502
25:38.0,0.020508,-0.464111,0.505615
25:38.0,-0.005127,-0.44458,0.680908
25:38.1,0.002197,-0.594238,1.035889
25:38.1,0.220215,-1.089111,1.533447
25:38.1,0.541016,-1.734131,1.876953
25:38.1,0.730225,-2.204346,2.013184
25:38.1,0.7771,-2.39917,2.101074
25:38.1,0.715576,-2.286377,2.088623
25:38.1,0.554688,-1.974609,2.032959
25:38.1,0.39917,-1.653076,1.986816
25:38.1,0.326416,-1.437256,1.901367
25:38.1,0.30249,-1.344971,1.744141
25:38.2,0.247803,-1.279297,1.488281
25:38.2,0.139404,-1.19165,1.217285
25:38.2,0.041016,-1.069092,1.042236
25:38.2,-0.12207,-0.905762,0.983643
25:38.2,-0.343506,-0.760498,0.958984
25:38.2,-0.523193,-0.685547,0.991211
25:38.2,-0.79248,-0.559814,0.977051
25:38.2,-1.007324,-0.408203,0.76123
25:38.2,-1.182861,-0.320801,0.543701
25:38.2,-1.650146,-0.107178,0.391357
25:38.3,-2.156494,0.265137,-0.226563
25:38.3,-2.594727,1.088379,-1.529785
25:38.3,-2.924805,2.990723,-2.808838
25:38.3,-2.699219,4.669678,-2.80835
25:38.3,-2.123779,4.925049,-2.271973
25:38.3,-2.177734,4.509277,-2.279785
25:38.3,-2.848389,3.197998,-1.875977
25:38.3,-3.716553,1.498047,-0.576172
25:38.3,-5.017578,0.356934,1.20459
25:38.3,-6.212646,-1.148682,3.618896
25:38.4,-5.760986,-4.353027,7.0896
25:38.4,-1.742676,-7.108887,7.999756
25:38.4,3.501953,-8,6.632813
25:38.4,2.766357,-7.815186,4.43042
25:38.4,0.624268,-4.858887,2.924316
25:38.4,-0.260498,-1.940918,1.892578
25:38.4,-0.391113,-0.4375,1.790527
25:38.4,-0.247803,0.064697,1.637451
25:38.4,-0.049561,-0.090088,1.303223
25:38.4,0.044189,-0.304688,0.983643
25:38.5,0.062988,-0.40332,0.709229
25:38.5,0.031494,-0.394043,0.430176
25:38.5,0.057861,-0.35083,0.249268
25:38.5,0.092285,-0.292236,0.174805
25:38.5,0.083984,-0.219727,0.183838
25:38.5,0.04248,-0.113037,0.201416
25:38.5,-0.016846,-0.030762,0.20166
25:38.5,-0.07666,0.038818,0.216309
25:38.5,-0.156494,0.051758,0.217285
25:38.5,-0.205078,0.030762,0.227539
25:38.6,-0.172607,-0.027588,0.257813
25:38.6,-0.124023,-0.168945,0.274658
25:38.6,-0.079834,-0.320313,0.288574
25:38.6,-0.021973,-0.420898,0.387939
25:38.6,0.044678,-0.522705,0.524902
25:38.6,0.086182,-0.622314,0.668945
25:38.6,0.094971,-0.765137,0.838623
25:38.6,0.136475,-0.95166,1.121338
25:38.6,0.275146,-1.31958,1.501953
25:38.6,0.556396,-1.80835,1.836914
25:38.7,0.816406,-2.219238,1.967285
25:38.7,0.898682,-2.425049,1.938721
25:38.7,0.786865,-2.344238,1.817139
25:38.7,0.610596,-2.105225,1.679932
25:38.7,0.474121,-1.880859,1.555176
25:38.7,0.410156,-1.752441,1.442383
25:38.7,0.36377,-1.682373,1.318604
25:38.7,0.243164,-1.551758,1.234131
25:38.7,0.071045,-1.306396,1.147217
25:38.7,-0.11084,-1.002441,1.011719
25:38.8,-0.239746,-0.768799,0.893555
25:38.8,-0.330078,-0.640137,0.843018
25:38.8,-0.477783,-0.553955,0.841309
25:38.8,-0.713135,-0.444092,0.768799
25:38.8,-0.962646,-0.241211,0.618896
25:38.8,-1.141113,-0.029053,0.520752
25:38.8,-1.366699,0.14502,0.38208
25:38.8,-1.599854,0.43042,0.085205
25:38.8,-1.691895,0.799316,-0.217773
25:38.8,-1.786865,1.234375,-0.645996
25:38.9,-1.972656,1.967285,-1.346191
25:38.9,-2.039795,2.965088,-1.899414
25:38.9,-1.861572,3.712158,-1.886475
25:38.9,-1.770264,3.887207,-1.9375
25:38.9,-2.003174,3.48584,-1.856445
25:38.9,-2.838867,2.305908,-1.137451
25:38.9,-4.208984,0.846924,0.408203
25:38.9,-5.756348,-0.050537,2.10498
25:38.9,-7.186035,-1.481934,4.269775
25:38.9,-6.670898,-5.149658,7.427246
25:39.0,-1.670166,-8,7.567871
25:39.0,3.875732,-8,5.543701
25:39.0,2.538086,-7.928223,2.718018
25:39.0,0.591797,-6.610352,1.966309
25:39.0,-0.316162,-3.170654,1.67041
25:39.0,-0.262695,-1.363525,1.905029
25:39.0,0.020752,-0.66626,2.057617
25:39.0,0.088623,-0.748047,1.787598
25:39.0,0.22583,-1.343262,1.535889
25:39.0,0.300293,-1.66626,1.483887
25:39.1,0.406982,-1.860596,1.531494
25:39.1,0.544922,-2.090088,1.622803
25:39.1,0.551025,-2.144043,1.687012
25:39.1,0.405273,-1.987305,1.646484
25:39.1,0.223145,-1.729492,1.555664
25:39.1,0.047363,-1.52002,1.488525
25:39.1,-0.025391,-1.416748,1.484863
25:39.1,-0.041748,-1.367432,1.479736
25:39.1,-0.086426,-1.320557,1.384521
25:39.1,-0.106201,-1.289551,1.267822
25:39.2,-0.119385,-1.249512,1.104004
25:39.2,-0.145508,-1.179443,0.94165
25:39.2,-0.187256,-1.095215,0.828369
25:39.2,-0.246338,-0.967529,0.709717
25:39.2,-0.303955,-0.813477,0.582031
25:39.2,-0.391602,-0.666504,0.469727
25:39.2,-0.478027,-0.540771,0.4375
25:39.2,-0.518066,-0.489014,0.494385
25:39.2,-0.622803,-0.471191,0.609375
25:39.2,-0.792969,-0.469971,0.683105
25:39.3,-0.983398,-0.476318,0.616699
25:39.3,-1.340332,-0.400635,0.565186
25:39.3,-1.872314,-0.207764,0.424561
25:39.3,-2.269287,0.009033,0.307373
25:39.3,-2.758057,0.202393,0.370605
25:39.3,-3.526367,0.58374,-0.005127
25:39.3,-4.260254,1.396729,-0.631104
25:39.3,-4.741943,3.977539,-1.35376
25:39.3,-5.540527,7.254639,-1.712158
25:39.3,-6.260986,7.999756,-1.593018
25:39.4,-5.760498,6.726074,-1.516846
25:39.4,-5.278076,3.68457,-1.138184
25:39.4,-6.689941,1.916992,-0.832031
25:39.4,-8,0.031006,-0.220947
25:39.4,-8,-1.80127,2.058105
25:39.4,-8,-3.725342,6.189941
25:39.4,-8,-6.831299,7.999756
25:39.4,-4.115967,-8,7.984375
25:39.4,3.790283,-8,7.999756
25:39.4,1.257568,-7.313965,6.378418
25:39.5,-2.528809,-3.368164,1.760742
25:39.5,-2.605225,-0.156982,0.749756
25:39.5,-1.741211,0.417725,1.6875
25:39.5,-0.833984,1.112061,2.55957
25:39.5,-0.533936,0.967773,2.141113
25:39.5,-0.568115,0.685547,1.430908
25:39.5,-0.670898,0.436523,0.621582
25:39.5,-0.519775,0.125977,0.045898
25:39.5,-0.208984,-0.006836,-0.125244
25:39.5,-0.024414,0.013428,-0.051025
25:39.6,0.081787,0.15625,0.103271
25:39.6,0.155273,0.31665,0.188721
25:39.6,0.157227,0.371582,0.158936
25:39.6,0.161377,0.402588,0.017578
25:39.6,0.193115,0.524414,-0.249756
25:39.6,0.139404,0.883301,-0.64624
25:39.6,-0.13501,1.631836,-1.416748
25:39.6,-0.348389,2.589111,-2.176025
25:39.6,-0.750977,3.031006,-2.369385
25:39.6,-1.102295,2.411865,-1.658447
25:39.7,-2.055908,1.640869,-0.356934
25:39.7,-3.423828,0.158203,1.669189
25:39.7,-4.493896,-3.02002,4.697266
25:39.7,-1.924805,-7.200439,7.311523
25:39.7,1.386719,-7.987793,6.437988
25:39.7,2.17749,-8,2.633545
25:39.7,1.400391,-8,0.220947
25:39.7,0.695557,-6.091797,0.223389
25:39.7,0.431885,-4.389893,0.900635
25:39.7,0.06543,-2.960205,1.162842
25:39.8,-0.170166,-1.956055,1.140625
25:39.8,-0.181152,-1.454346,0.925293
25:39.8,-0.142822,-1.211914,0.57666
25:39.8,-0.0354,-1.048096,0.268066
25:39.8,0.012695,-0.939941,0.117676
25:39.8,0.028076,-0.798096,0.131348
25:39.8,-0.021973,-0.634766,0.135498
25:39.8,-0.256104,-0.43042,0.130615
25:39.8,-0.560791,-0.279541,0.405762
25:39.8,-0.927734,-0.210449,0.772461
25:39.9,-1.555664,-0.120117,0.997314
25:39.9,-2.381104,-0.120605,0.948486
25:39.9,-3.051514,0.106689,0.805664
25:39.9,-3.507324,0.560059,0.518311
25:39.9,-3.893799,1.456787,-0.832275
25:39.9,-3.810059,4.452637,-2.227783
25:39.9,-3.88501,7.598877,-2.215332
25:39.9,-4.17041,7.999756,-1.74585
25:39.9,-4.365234,6.038086,-1.817383
25:39.9,-4.452148,3.314209,-1.714355
25:40.0,-5.463135,1.769043,-0.836426
25:40.0,-7.426025,0.344238,0.857422
25:40.0,-8,-2.312744,4.328369
25:40.0,-8,-6.51123,7.540039
25:40.0,-3.527832,-8,7.999756
25:40.0,5.329346,-8,7.999756
25:40.0,4.341309,-8,5.91333
25:40.0,-0.187012,-6.594727,1.750977
25:40.0,-1.172607,-2.455322,1.088135
25:40.0,-0.32251,-0.668701,1.61792
25:40.1,0.368652,-0.782227,1.334473
25:40.1,0.486084,-0.986084,0.624023
25:40.1,0.219238,-0.916504,0.075684
25:40.1,0.02002,-0.634033,0.117188
25:40.1,0.108887,-0.468506,0.204346
25:40.1,0.169434,-0.352295,0.067139
25:40.1,0.120361,-0.203857,-0.079102
25:40.1,-0.008789,-0.058594,-0.122803
25:40.1,-0.186279,0.072021,-0.101318
25:40.1,-0.330811,0.211182,-0.065186
25:40.2,-0.48877,0.335693,-0.073242
25:40.2,-0.669922,0.615234,-0.169922
25:40.2,-0.75708,1.131104,-0.358398
25:40.2,-0.876465,1.955811,-0.760986
25:40.2,-0.864014,2.804199,-1.182373
25:40.2,-0.628174,3.36084,-1.269775
25:40.2,-0.420166,3.139893,-1.216309
25:40.2,-0.345215,2.369629,-1.018555
25:40.2,-0.62207,1.500977,-0.544678
25:40.2,-1.400879,0.419678,0.406982
25:40.3,-2.292969,-1.587891,2.027832
25:40.3,-1.285645,-5.134033,4.051025
25:40.3,1.970459,-8,4.046143
25:40.3,3.501221,-7.916748,3.848145
25:40.3,2.373779,-5.931885,3.401611
25:40.3,0.85791,-3.63623,2.684326
25:40.3,0.34375,-1.765625,2.234375
25:40.3,0.145752,-0.660889,1.844238
25:40.3,0.002197,-0.438477,1.222168
25:40.3,0.05835,-0.570801,0.7146
25:40.4,0.084961,-0.586426,0.582275
25:40.4,-0.039551,-0.455811,0.59082
25:40.4,-0.204346,-0.342041,0.610352
25:40.4,-0.38501,-0.27124,0.589844
25:40.4,-0.570068,-0.269043,0.504883
25:40.4,-0.865479,-0.243408,0.407227
25:40.4,-1.265869,-0.102783,0.35791
25:40.4,-1.702148,0.133789,0.296631
25:40.4,-2.082031,0.445313,0.1875
25:40.4,-2.467285,0.921143,-0.141113
25:40.5,-2.725586,1.683838,-0.673584
25:40.5,-2.973633,3.40918,-1.485596
25:40.5,-3.156006,5.499512,-1.681641
25:40.5,-3.40332,6.303223,-1.668701
25:40.5,-3.351563,5.337402,-1.840088
25:40.5,-3.292969,3.80542,-1.805908
25:40.5,-3.845703,2.543457,-1.666016
25:40.5,-5.143311,1.152344,-0.902832
25:40.5,-6.892334,-0.079834,1.077393
25:40.5,-8,-2.330811,4.832764
25:40.6,-8,-6.710938,7.673584
25:40.6,0.139893,-8,7.999756
25:40.6,6.034424,-8,6.815674
25:40.6,2.564697,-8,3.769531
25:40.6,-0.558105,-5.362061,1.950195
25:40.6,-0.643311,-1.184814,1.992676
25:40.6,0.127686,-0.323486,2.210938
25:40.6,0.42334,-0.54126,1.61084
25:40.6,0.280518,-0.747803,1.001465
25:40.6,0.064453,-0.655762,0.744629
25:40.7,0.03418,-0.562744,0.608398
25:40.7,0.101563,-0.57959,0.413574
25:40.7,0.076904,-0.495117,0.240234
25:40.7,-0.069092,-0.342285,0.168213
25:40.7,-0.306885,-0.239502,0.192139
25:40.7,-0.623779,-0.184326,0.272949
25:40.7,-1.107666,-0.067139,0.177979
25:40.7,-1.615234,0.238281,-0.317383
25:40.7,-1.982666,1.055908,-1.297852
25:40.7,-2.265381,2.750488,-2.218506
25:40.8,-2.027344,4.491699,-2.168213
25:40.8,-1.601563,5.223877,-1.836914
25:40.8,-1.638428,4.815186,-1.873047
25:40.8,-1.971436,3.375977,-1.626709
25:40.8,-2.419189,1.846436,-0.945557
25:40.8,-3.591797,0.755859,0.492188
25:40.8,-5.052246,-1.353027,3.158936
25:40.8,-3.986572,-5.587891,7.06665
25:40.8,1.853271,-8,7.854736
25:40.8,5.125977,-8,5.425049
25:40.9,2.339111,-7.60083,3.611816
25:40.9,0.239258,-4.192871,1.950928
25:40.9,-0.124512,-1.516113,2.009766
25:40.9,0.03833,-0.656738,2.025146
25:40.9,0.180176,-0.742676,1.719482
25:40.9,0.105957,-0.842529,1.365479
25:40.9,-0.160889,-0.704346,1.053223
25:40.9,-0.3396,-0.520264,0.848145
25:40.9,-0.521973,-0.372803,0.715088
25:40.9,-0.719238,-0.40625,0.640381
25:41.0,-1.033936,-0.408447,0.519531
25:41.0,-1.558105,-0.26416,0.371582
25:41.0,-2.201904,0.049072,0.112305
25:41.0,-2.63501,0.356689,-0.019287
25:41.0,-3.13916,0.846436,-0.580078
25:41.0,-3.345947,1.730713,-1.456787
25:41.0,-3.384521,3.193604,-2.076904
25:41.0,-3.256836,4.574219,-2.078125
25:41.0,-3.453369,5.6875,-2.336182
25:41.0,-3.583008,5.557373,-2.416504
25:41.1,-3.637451,4.206787,-2.047363
25:41.1,-4.174561,2.721436,-1.652588
25:41.1,-4.919678,1.2854,-1.087158
25:41.1,-5.628174,0.10083,-0.14917
25:41.1,-6.798584,-0.602295,1.531738
25:41.1,-7.849365,-1.097168,3.374512
25:41.1,-8,-3.240723,6.322021
25:41.1,-7.689209,-7.151855,7.934082
25:41.1,0.602051,-8,7.999756
25:41.1,3.766602,-8,4.628418
25:41.2,1.724609,-7.84375,1.001221
25:41.2,0.357666,-5.682861,0.453369
25:41.2,-0.202881,-3.474365,1.076172
25:41.2,-0.462646,-1.799316,1.771729
25:41.2,-0.501953,-0.441406,1.883057
25:41.2,-0.391602,0.146973,1.596191
25:41.2,-0.218994,0.111328,1.171143
25:41.2,-0.066895,-0.035156,0.611572
25:41.2,0.07959,-0.135254,0.153809
