time,x,y,z
19:41.3,-0.637451,1.18335,1.339844
19:41.3,-0.584473,0.785889,1.56543
19:41.3,-0.222412,0.727051,1.615234
19:41.3,0.041016,0.747559,1.377197
19:41.3,0.222656,0.748291,0.888916
19:41.3,0.400391,0.789551,0.44165
19:41.3,0.456055,1.003418,0.175537
19:41.4,0.44165,0.930176,0.217529
19:41.4,0.633057,0.669678,0.128174
19:41.4,0.398193,0.843994,0.135498
19:41.4,0.125,0.921875,0.246826
19:41.4,-0.13623,0.849365,0.409424
19:41.4,-0.459229,0.813721,0.563232
19:41.4,-0.827881,0.7229,0.840088
19:41.4,-1.288574,0.225342,-0.033447
19:41.4,-1.261719,-0.325195,0.539063
19:41.4,-1.326416,-0.68335,0.769043
19:41.5,-0.92749,-1.399414,0.864746
19:41.5,-0.530762,-2.058105,0.847168
19:41.5,-0.426514,-2.271484,0.649414
19:41.5,-0.401611,-2.213135,0.345215
19:41.5,-0.420654,-1.500732,0.271729
19:41.5,-0.887939,-0.51416,0.393311
19:41.5,-1.711426,0.753174,0.444092
19:41.5,-1.634033,3.030518,0.313477
19:41.5,-0.344727,4.485107,0.102783
19:41.5,0.727295,4.135254,0.031982
19:41.6,0.922119,3.177734,0.047363
19:41.6,0.627686,2.335693,-0.141846
19:41.6,-0.149414,1.18457,-0.046387
19:41.6,-0.879395,-0.099121,0.474365
19:41.6,-1.392822,-0.735107,0.868408
19:41.6,-1.730225,-0.215332,1.184082
19:41.6,-1.715332,0.859375,1.266357
19:41.6,-1.40625,1.982666,1.380859
19:41.6,-0.937988,2.844727,1.443359
19:41.6,-0.301025,3.435547,1.205566
19:41.7,0.23999,3.796387,0.781006
19:41.7,0.560303,3.770996,0.173584
19:41.7,0.693848,3.450684,-0.122559
19:41.7,0.580078,3.01709,0.005127
19:41.7,0.234863,2.609863,0.189209
19:41.7,-0.259277,2.233398,0.325195
19:41.7,-0.593994,1.935303,0.484863
19:41.7,-0.719971,1.763916,0.69458
19:41.7,-0.790771,1.498535,0.849365
19:41.7,-0.795166,1.289307,0.943115
19:41.8,-0.710693,1.16748,0.971191
19:41.8,-0.575684,1.073486,0.922852
19:41.8,-0.480713,1.031982,0.862549
19:41.8,-0.393799,1.031494,0.777588
19:41.8,-0.281982,1.020508,0.700439
19:41.8,-0.201904,0.989258,0.657959
19:41.8,-0.146484,0.979004,0.644287
19:41.8,-0.070068,0.992676,0.650146
19:41.8,0.030273,1.040771,0.683105
19:41.8,0.119385,1.070557,0.693115
19:41.9,0.186768,1.049316,0.67627
19:41.9,0.251709,1.062256,0.642578
19:41.9,0.348145,1.115234,0.605225
19:41.9,0.474609,1.176758,0.543701
19:41.9,0.540527,1.233398,0.493652
19:41.9,0.523926,1.176514,0.476318
19:41.9,0.480469,1.05249,0.457764
19:41.9,0.370605,0.883545,0.408447
19:41.9,0.200195,0.693359,0.335205
19:41.9,0.089355,0.601563,0.240723
19:42.0,0.024414,0.519775,0.148438
19:42.0,-0.091797,0.446289,0.17334
19:42.0,-0.187988,0.445557,0.147705
19:42.0,-0.276611,0.390625,0.186279
19:42.0,-0.352539,0.330566,0.231689
19:42.0,-0.482422,0.26709,0.312256
19:42.0,-0.59375,0.228516,0.376221
19:42.0,-0.666748,0.264404,0.423584
19:42.0,-0.86377,0.315674,0.463379
19:42.0,-1.144287,0.287598,0.478027
19:42.1,-1.429932,0.148682,0.418701
19:42.1,-1.72876,-0.106934,0.404297
19:42.1,-2.033203,-0.559082,0.409668
19:42.1,-2.317383,-1.25708,0.388184
19:42.1,-2.643066,-1.898438,0.302246
19:42.1,-3.004639,-2.527344,0.344238
19:42.1,-3.261475,-2.964111,0.320068
19:42.1,-3.286133,-2.880615,-0.19043
19:42.1,-3.233643,-2.588135,-0.814941
19:42.1,-3.264648,-2.266357,-0.937744
19:42.2,-3.774414,-1.712402,-0.922607
19:42.2,-5.418213,-0.042236,0.239502
19:42.2,-7.916016,3.370117,2.801514
19:42.2,-7.988037,7.999756,5.303467
19:42.2,-6.135498,7.984375,7.999756
19:42.2,-0.406494,7.984375,7.914307
19:42.2,6.357422,7.989746,5.493652
19:42.2,2.060059,7.854248,-1.245361
19:42.2,1.784424,5.860352,-3.51123
19:42.2,2.361572,4.83252,-2.568604
19:42.3,1.251465,4.391846,-1.290283
19:42.3,-0.155518,3.641113,-0.164795
19:42.3,-1.219482,2.488525,0.500977
19:42.3,-1.691406,1.585938,0.891357
19:42.3,-1.456055,0.808594,1.07251
19:42.3,-0.995605,0.273926,0.901367
19:42.3,-0.631348,0.133301,0.51416
19:42.3,-0.598877,0.047119,0.148193
19:42.3,-0.869629,0.061523,-0.190186
19:42.3,-1.378418,-0.03833,-0.441406
19:42.4,-1.854492,-0.321777,-0.474609
19:42.4,-1.887695,-0.554443,-0.199951
19:42.4,-1.827881,-0.787842,0.165039
19:42.4,-2.165283,-1.741211,0.527344
19:42.4,-2.311523,-3.523193,1.102783
19:42.4,-2.046875,-4.827637,1.422607
19:42.4,-2.033691,-4.433594,1.091064
19:42.4,-2.341553,-2.862549,0.63623
19:42.4,-3.189941,-0.880859,0.682861
19:42.4,-4.39917,1.588623,1.563232
19:42.5,-4.848633,5.640137,2.776367
19:42.5,-2.207764,7.999756,4.163086
19:42.5,2.587891,7.999756,4.317139
19:42.5,4.558594,7.999756,2.202637
19:42.5,3.023193,7.104492,0.105713
19:42.5,0.679688,4.999023,0.275391
19:42.5,-0.496582,3.268066,1.094727
19:42.5,-0.567383,1.387451,1.408936
19:42.5,-1.149658,0.707764,1.417725
19:42.5,-0.812744,0.412842,-0.536865
19:42.6,-1.977295,-0.727295,-0.556152
19:42.6,-2.872314,-3.812744,0.40625
19:42.6,-2.495605,-6.32251,0.493652
19:42.6,-2.592773,-6.124512,0.700684
19:42.6,-2.87793,-4.051514,0.533691
19:42.6,-3.352295,-1.643066,0.838867
19:42.6,-3.869629,0.720703,1.683594
19:42.6,-4.016846,2.866211,2.90625
19:42.6,-3.51001,5.182373,4.754883
19:42.6,-0.687744,6.779541,5.081055
19:42.7,1.352539,7.166992,3.986572
19:42.7,0.930908,6.365479,0.96582
19:42.7,0.902588,5.739014,-1.391357
19:42.7,1.049561,5.154053,-1.219482
19:42.7,0.647705,4.203613,-0.085938
19:42.7,-0.023438,3.209473,0.418945
19:42.7,-0.480713,2.408936,0.813721
19:42.7,-0.619629,1.825439,1.123535
19:42.7,-0.484619,1.423584,1.20752
19:42.7,-0.317383,1.217529,1.137451
19:42.8,-0.216553,1.182373,1.071045
19:42.8,-0.104248,1.255615,1.007813
19:42.8,-0.022705,1.351807,0.927734
19:42.8,0.074463,1.435547,0.862793
19:42.8,0.109863,1.423096,0.798828
