time,x,y,z
22:52.8,-0.592041,-1.957764,1.430908
22:52.8,-0.132568,-2.648193,2.189209
22:52.8,0.468018,-3.427734,2.820068
22:52.8,0.966309,-4.05542,2.864258
22:52.8,1.058105,-4.146973,2.565918
22:52.8,0.807129,-3.725098,2.2854
22:52.8,0.545898,-3.019775,2.233643
22:52.8,0.217529,-2.349609,2.0896
22:52.8,-0.084961,-1.890137,1.676514
22:52.8,-0.3479,-1.543701,1.268799
22:52.9,-0.504395,-1.321533,0.959961
22:52.9,-0.623535,-1.260254,0.701904
22:52.9,-0.743652,-1.248291,0.416016
22:52.9,-0.811523,-1.236816,0.260986
22:52.9,-0.692383,-1.357178,0.300537
22:52.9,-0.293457,-1.932861,0.434814
22:52.9,-0.193604,-2.992676,-0.069824
22:52.9,-3.667236,-5.02124,1.42749
22:52.9,-7.85791,-7.37915,3.498291
22:52.9,-8,-3.204102,0.075928
22:53.0,-8,7.342773,-7.692383
22:53.0,-8,7.999756,-5.486816
22:53.0,-8,7.999756,-5.599365
22:53.0,-8,3.459961,-0.750977
22:53.0,-8,-0.006104,-0.970703
22:53.0,-8,0.461426,-1.341064
22:53.0,-8,-6.302002,6.768066
22:53.0,-8,-8,7.999756
22:53.0,-0.630371,-8,7.984375
22:53.0,7.612549,-8,7.999756
22:53.1,5.160156,-8,2.927734
22:53.1,2.310303,-8,1.385254
22:53.1,1.878906,-7.244629,3.540039
22:53.1,0.963623,-4.822998,3.943359
22:53.1,-0.505859,-2.546875,3.137939
22:53.1,-1.448975,-1.158447,2.089844
22:53.1,-1.552002,-0.765869,0.805664
22:53.1,-1.098633,-0.820557,-0.161377
22:53.1,-0.613281,-0.970703,-0.525635
22:53.1,-0.4021,-1.339844,-0.46582
22:53.2,-1.386719,-2.281006,0.196289
22:53.2,-3.939697,-2.900146,0.51416
22:53.2,-6.74707,-1.474609,-2.101074
22:53.2,-8,5.459717,-4.723877
22:53.2,-7.892578,7.999756,-5.063721
22:53.2,-6.173584,7.999756,-4.368408
22:53.2,-4.50708,6.9646,-3.104736
22:53.2,-4.435547,4.560303,-2.127686
22:53.2,-5.356689,2.615479,-1.810791
22:53.2,-6.6875,0.672607,-0.799805
22:53.3,-7.97168,-1.664795,1.918457
22:53.3,-8,-5.793701,6.374512
22:53.3,-3.382324,-8,7.999756
22:53.3,3.802246,-8,6.831299
22:53.3,4.880615,-8,4.427979
22:53.3,2.3125,-7.417725,3.487793
22:53.3,0.812012,-5.045898,3.380615
22:53.3,0.769531,-3.244141,3.542969
22:53.3,0.429688,-2.553955,2.702637
22:53.3,-0.134521,-2.021729,1.946045
22:53.4,-0.585938,-1.53418,1.567383
22:53.4,-0.929932,-1.297852,1.263916
22:53.4,-1.281738,-1.183105,0.919678
22:53.4,-1.336182,-1.111084,0.486328
22:53.4,-0.875244,-1.382813,0.02417
22:53.4,-0.649414,-2.11377,-0.197266
22:53.4,-1.768311,-2.959961,-0.472168
22:53.4,-4.744385,-3.867432,-0.605713
22:53.4,-7.889648,-4.024414,-0.116943
22:53.4,-8,-0.429199,-1.135986
22:53.5,-8,6.081543,-3.660156
22:53.5,-8,7.999756,-4.540283
22:53.5,-8,7.531738,-3.512207
22:53.5,-7.887939,4.409668,-2.618164
22:53.5,-7.666748,1.522705,-1.174805
22:53.5,-8,0.428711,-1.754395
22:53.5,-8,-0.405029,-0.566406
22:53.5,-8,-3.758057,3.783936
22:53.5,-7.824707,-8,7.999756
22:53.5,-4.139648,-8,7.999756
22:53.6,5.395996,-8,7.412598
22:53.6,4.591309,-8,3.803223
22:53.6,1.458008,-7.828125,2.910889
22:53.6,0.328613,-5.293457,4.327881
22:53.6,0.23877,-3.50293,3.996338
22:53.6,-0.249512,-2.224365,3.035156
22:53.6,-0.763428,-1.221436,2.077881
22:53.6,-1.000732,-0.63623,1.276367
22:53.6,-0.971191,-0.132324,0.865723
22:53.6,-0.746338,0.104248,0.648682
22:53.7,-0.469482,0.101807,0.510986
22:53.7,-0.290039,-0.079102,0.34668
22:53.7,-0.272949,-0.482666,0.151855
22:53.7,-0.132324,-0.816406,-0.340332
22:53.7,-0.241699,-1.662598,-0.579102
22:53.7,-1.736084,-2.761475,-0.277832
22:53.7,-4.811523,-3.253906,0.412598
22:53.7,-7.701416,-2.952637,-0.280273
22:53.7,-8,3.68457,-2.631348
22:53.7,-8,7.66333,-6.127686
22:53.8,-8,7.999756,-6.041504
22:53.8,-8,5.812988,-3.667969
22:53.8,-8,2.625,-2.104492
22:53.8,-8,0.069824,-2.575928
22:53.8,-8,-2.22583,1.086914
22:53.8,-8,-6.979248,6.958252
22:53.8,-8,-8,7.999756
22:53.8,-0.145752,-8,7.999756
22:53.8,5.198242,-8,6.037842
22:53.8,3.719727,-8,3.019287
22:53.9,1.148193,-8,4.802979
22:53.9,-0.943359,-4.635254,5.971924
22:53.9,-1.969971,-1.239746,4.697021
22:53.9,-2.344971,-0.415283,3.114014
22:53.9,-2.509033,0.042725,1.588379
22:53.9,-2.090576,0.154053,0.366211
22:53.9,-1.344727,-0.367432,-0.354736
22:53.9,-0.815674,-0.94873,-0.773193
22:53.9,-0.882568,-1.379883,-0.876709
22:53.9,-1.69458,-1.877197,-1.04248
22:54.0,-3.709473,-2.474854,-1.22998
22:54.0,-6.214111,-2.088135,-2.049072
22:54.0,-7.874756,2.217529,-4.267334
22:54.0,-7.751953,7.231689,-5.279541
22:54.0,-6.734619,7.999756,-4.865967
22:54.0,-6.000732,7.999756,-4.148926
22:54.0,-5.781738,6.063232,-2.998291
22:54.0,-6.847656,2.390381,-2.443359
22:54.0,-7.971924,0.529053,-0.758301
22:54.0,-8,-1.735596,3.841064
22:54.1,-8,-5.926514,7.750488
22:54.1,-3.235596,-8,7.999756
22:54.1,6.59082,-8,7.800537
22:54.1,4.624512,-8,5.401611
22:54.1,-0.034668,-6.284668,2.53418
22:54.1,-0.063965,-2.294678,2.839111
