time,x,y,z
20:39.3,-3.421143,5.559082,-2.748047
20:39.3,-3.700928,5.951904,-3.10376
20:39.3,-2.991943,4.312744,-2.816162
20:39.3,-2.376953,2.172119,-2.012451
20:39.3,-2.155029,0.936279,-1.218506
20:39.3,-3.128174,0.64502,-0.47998
20:39.3,-4.198975,-0.242676,0.927246
20:39.3,-4.818848,-2.283203,3.668701
20:39.3,-2.837402,-6.795898,7.940918
20:39.3,5.375488,-7.966309,5.602051
20:39.4,6.859375,-8,2.358643
20:39.4,4.535889,-8,2.756348
20:39.4,2.354736,-5.090576,2.460938
20:39.4,0.859131,-2.318359,2.266357
20:39.4,0.232178,-1.117432,2.204102
20:39.4,0.293945,-0.876465,2.057861
20:39.4,0.331787,-1.067139,1.963623
20:39.4,0.309082,-1.25,1.538574
20:39.4,0.108887,-1.26123,0.974854
20:39.4,-0.049805,-1.215576,0.520264
20:39.5,-0.263672,-1.062256,0.224121
20:39.5,-0.415039,-0.858398,0.036377
20:39.5,-0.525635,-0.854492,-0.04126
20:39.5,-0.833008,-1.215576,0.224854
20:39.5,-1.734131,-2.038086,1.188965
20:39.5,-3.897461,-2.942383,1.87207
20:39.5,-6.658203,-2.986084,1.638916
20:39.5,-7.930176,-1.086426,-0.235107
20:39.5,-8,5.88208,-3.460449
20:39.5,-8,7.999756,-4.249756
20:39.6,-7.878418,7.999756,-4.532715
20:39.6,-7.949951,7.493408,-4.464111
20:39.6,-8,4.32959,-3.912598
20:39.6,-8,0.644531,-3.120117
20:39.6,-8,-2.334473,1.32666
20:39.6,-8,-6.785645,6.932373
20:39.6,-4.441162,-8,7.999756
20:39.6,6.084229,-8,7.999756
20:39.6,7.114014,-8,6.588379
20:39.6,-0.07251,-5.936035,3.922607
20:39.7,-1.415771,-2.247314,4.212891
20:39.7,1.008545,-2.273438,5.399658
20:39.7,0.878662,-3.285645,3.990479
20:39.7,-0.40918,-2.959717,0.980957
20:39.7,-1.256592,-2.570313,-0.589111
20:39.7,-2.089111,-2.543945,-0.156006
20:39.7,-4.016846,-3.328857,0.804443
20:39.7,-7.047363,-3.781006,-0.187012
20:39.7,-8,1.119873,-4.812256
20:39.7,-8,7.223877,-5.859375
20:39.8,-7.895508,7.999756,-4.70874
20:39.8,-7.260498,7.999756,-5.526367
20:39.8,-7.165771,5.244385,-4.423096
20:39.8,-7.827393,0.476807,-2.274658
20:39.8,-8,-3.123779,2.453613
20:39.8,-8,-6.998291,7.38501
20:39.8,0.238037,-8,7.999756
20:39.8,7.999756,-8,7.591309
20:39.8,6.660645,-8,6.555908
20:39.8,1.866455,-6.333008,4.775879
20:39.9,-0.393555,-1.883789,1.90332
20:39.9,-0.391357,-1.257813,1.01001
20:39.9,-0.472412,-1.720215,1.113281
20:39.9,-1.770996,-1.725342,1.158203
20:39.9,-3.557617,-1.030518,-0.48291
20:39.9,-5.041016,0.905518,-4.483643
20:39.9,-5.819336,5.365723,-6.913574
20:39.9,-5.289063,7.999756,-5.835693
20:39.9,-4.672852,7.906738,-3.638184
20:39.9,-5.001953,5.80127,-2.659912
20:40.0,-5.447021,2.370605,-1.408691
20:40.0,-5.944336,-0.305664,1.537842
20:40.0,-5.419189,-4.254883,5.745117
20:40.0,-0.195557,-8,7.999756
20:40.0,7.999756,-8,6.109619
20:40.0,7.544922,-8,2.433594
20:40.0,3.480469,-7.23291,3.748535
20:40.0,0.815674,-2.499023,2.049561
20:40.0,-0.304688,-0.621338,1.829346
20:40.0,-0.322021,-0.365234,1.310791
20:40.1,-0.231201,-0.807129,1.233643
20:40.1,-0.924316,-1.26416,1.120361
20:40.1,-2.185303,-1.646973,0.395264
20:40.1,-3.882813,-1.550781,-1.469482
