time,x,y,z
20:39.4,-1.916992,0.619141,-0.411865
20:39.4,-2.516602,-0.296143,-0.386475
20:39.4,-3.279053,-2.472168,-0.259766
20:39.4,-3.881104,-5.320801,-0.337402
20:39.4,-3.933838,-6.909424,-0.089355
20:39.4,-3.923096,-5.925537,-0.166992
20:39.4,-4.045654,-3.979736,-0.333252
20:39.4,-4.259277,-2.318848,-0.871826
20:39.4,-4.90625,-1.092529,-1.27417
20:39.5,-5.877441,0.748291,-0.602783
20:39.5,-6.296143,4.61792,1.990479
20:39.5,-2.96582,7.999756,5.598633
20:39.5,3.166992,7.999756,7.303711
20:39.5,7.040771,7.984375,7.179688
20:39.5,6.100098,7.999756,3.839844
20:39.5,2.431152,6.654541,0.896729
20:39.5,1.445313,3.748779,1.459473
20:39.5,1.873047,3.166992,2.447021
20:39.5,1.543213,2.87915,2.511719
20:39.6,0.783447,2.363281,1.841797
20:39.6,0.077881,2.016357,1.214355
20:39.6,-0.336426,1.755615,0.921143
20:39.6,-0.893311,1.635742,0.689941
20:39.6,-1.716309,1.719482,0.408203
20:39.6,-2.705078,1.97168,0.388672
20:39.6,-4.251953,2.162598,0.339355
20:39.6,-5.43042,1.772461,0.26001
20:39.6,-6.465576,0.756592,-0.104248
20:39.6,-7.738037,-3.432617,-0.987061
20:39.7,-8,-7.47583,0.176025
20:39.7,-7.634766,-8,0.059326
20:39.7,-7.244873,-7.100342,-1.022461
20:39.7,-7.143799,-4.503662,-2.127686
20:39.7,-7.670166,-1.47168,-2.648193
20:39.7,-7.988525,1.158691,-0.60376
20:39.7,-8,6.19043,5.105469
20:39.7,-5.230713,7.999756,7.856445
20:39.7,5.890137,7.999756,7.999756
20:39.7,7.999756,7.984375,6.874023
20:39.8,4.927246,7.999756,3.45752
20:39.8,0.704834,4.3479,0.970703
20:39.8,0.260254,1.762939,0.072998
20:39.8,-0.209229,1.411133,0.807861
20:39.8,-1.426025,1.305176,0.902344
20:39.8,-3.240234,1.36377,0.766602
20:39.8,-5.071045,0.842529,-0.217529
20:39.8,-6.186768,-2.434082,-1.848389
