time,time_s,qom,aom,hom,wom,com_x,com_y,bmi_x,bmi_y,bma_x,bma_y
3624,6.0400,0.0012,0.0000,0.0000,0.0000,0.4438,0.6833,384.0000,74.0000,749.0000,715.0000
3648,6.0800,0.0022,0.0000,0.0000,0.0000,0.4211,0.6625,384.0000,74.0000,749.0000,715.0000
3672,6.1200,0.0033,0.0000,0.0000,0.0000,0.4148,0.6139,384.0000,74.0000,749.0000,715.0000
3696,6.1600,0.0009,0.0000,0.0000,0.0000,0.4922,0.5875,427.0000,149.0000,776.0000,388.0000
3719,6.1983,0.0019,0.0000,0.0000,0.0000,0.4164,0.6236,427.0000,149.0000,776.0000,388.0000
3743,6.2383,0.0030,0.0000,0.0000,0.0000,0.4219,0.6403,428.0000,150.0000,775.0000,389.0000
3767,6.2783,0.0011,0.0000,0.0000,0.0000,0.4609,0.6375,428.0000,150.0000,775.0000,389.0000
3791,6.3183,0.0014,0.0000,0.0000,0.0000,0.4172,0.6778,432.0000,239.0000,737.0000,719.0000
3815,6.3583,0.0017,0.0000,0.0000,0.0000,0.3750,0.6861,432.0000,239.0000,737.0000,719.0000
3839,6.3983,0.0011,0.0000,0.0000,0.0000,0.3570,0.6778,433.0000,238.0000,738.0000,718.0000
3863,6.4383,0.0007,0.0000,0.0000,0.0000,0.3906,0.6569,433.0000,238.0000,738.0000,718.0000
3887,6.4783,0.0027,0.0000,0.0000,0.0000,0.4102,0.6806,433.0000,238.0000,738.0000,718.0000
3911,6.5183,0.0028,0.0000,0.0000,0.0000,0.4281,0.6694,433.0000,238.0000,738.0000,718.0000
3935,6.5583,0.0021,0.0000,0.0000,0.0000,0.4625,0.6694,463.0000,207.0000,763.0000,388.0000
3960,6.6000,0.0015,0.0000,0.0000,0.0000,0.4375,0.6236,463.0000,207.0000,763.0000,388.0000
3984,6.6400,0.0036,0.0000,0.0000,0.0000,0.4266,0.6375,462.0000,207.0000,762.0000,389.0000
4008,6.6800,0.0022,0.0000,0.0000,0.0000,0.4242,0.6472,462.0000,207.0000,762.0000,389.0000
4032,6.7200,0.0005,0.0000,0.0000,0.0000,0.4867,0.6194,411.0000,208.0000,565.0000,708.0000
