time,time_s,qom,aom,hom,wom,com_x,com_y,bmi_x,bmi_y,bma_x,bma_y
2639,4.3983,0.0009,0.0000,0.0000,0.0000,0.4031,0.4903,499.0000,324.0000,544.0000,715.0000
2663,4.4383,0.0002,0.0000,0.0000,0.0000,0.3945,0.5250,499.0000,324.0000,544.0000,715.0000
2687,4.4783,0.0001,0.0000,0.0000,0.0000,0.4070,0.4792,500.0000,323.0000,543.0000,715.0000
2711,4.5183,0.0009,0.0000,0.0000,0.0000,0.4047,0.5028,500.0000,323.0000,543.0000,715.0000
2735,4.5583,0.0006,0.0000,0.0000,0.0000,0.4031,0.4889,506.0000,319.0000,534.0000,715.0000
2760,4.6000,0.0002,0.0000,0.0000,0.0000,0.3945,0.4264,506.0000,319.0000,534.0000,715.0000
2784,4.6400,0.0006,0.0000,0.0000,0.0000,0.4008,0.4639,505.0000,319.0000,533.0000,714.0000
2808,4.6800,0.0010,0.0000,0.0000,0.0000,0.4023,0.4569,505.0000,319.0000,533.0000,714.0000
2832,4.7200,0.0004,0.0000,0.0000,0.0000,0.3938,0.4611,505.0000,319.0000,533.0000,714.0000
2856,4.7600,0.0003,0.0000,0.0000,0.0000,0.4062,0.5042,505.0000,319.0000,533.0000,714.0000
2880,4.8000,0.0007,0.0000,0.0000,0.0000,0.4039,0.4917,483.0000,321.0000,526.0000,366.0000
2904,4.8400,0.0007,0.0000,0.0000,0.0000,0.4008,0.4403,483.0000,321.0000,526.0000,366.0000
2928,4.8800,0.0007,0.0000,0.0000,0.0000,0.4023,0.3792,484.0000,321.0000,527.0000,367.0000
2952,4.9200,0.0005,0.0000,0.0000,0.0000,0.4047,0.4972,484.0000,321.0000,527.0000,367.0000
2976,4.9600,0.0010,0.0000,0.0000,0.0000,0.4086,0.5000,514.0000,321.0000,539.0000,711.0000
3000,5.0000,0.0005,0.0000,0.0000,0.0000,0.4016,0.4986,514.0000,321.0000,539.0000,711.0000
3024,5.0400,0.0004,0.0000,0.0000,0.0000,0.4070,0.4847,513.0000,320.0000,540.0000,711.0000
3048,5.0800,0.0007,0.0000,0.0000,0.0000,0.4062,0.5014,513.0000,320.0000,540.0000,712.0000
3072,5.1200,0.0007,0.0000,0.0000,0.0000,0.4133,0.4889,513.0000,320.0000,540.0000,712.0000
3096,5.1600,0.0002,0.0000,0.0000,0.0000,0.4055,0.3986,513.0000,320.0000,540.0000,712.0000
3120,5.2000,0.0007,0.0000,0.0000,0.0000,0.4094,0.4472,503.0000,312.0000,559.0000,716.0000
3143,5.2383,0.0008,0.0000,0.0000,0.0000,0.4039,0.4806,503.0000,312.0000,559.0000,716.0000
3167,5.2783,0.0006,0.0000,0.0000,0.0000,0.4008,0.4847,504.0000,313.0000,559.0000,715.0000
3191,5.3183,0.0002,0.0000,0.0000,0.0000,0.3906,0.5333,504.0000,313.0000,559.0000,715.0000
3215,5.3583,0.0007,0.0000,0.0000,0.0000,0.4062,0.4736,512.0000,345.0000,555.0000,402.0000
3239,5.3983,0.0009,0.0000,0.0000,0.0000,0.4031,0.4444,512.0000,345.0000,555.0000,402.0000
3263,5.4383,0.0007,0.0000,0.0000,0.0000,0.4031,0.4194,511.0000,344.0000,554.0000,403.0000
3287,5.4783,0.0004,0.0000,0.0000,0.0000,0.4039,0.4750,511.0000,344.0000,554.0000,403.0000
3311,5.5183,0.0008,0.0000,0.0000,0.0000,0.4062,0.4931,511.0000,344.0000,554.0000,403.0000
3335,5.5583,0.0002,0.0000,0.0000,0.0000,0.4000,0.4958,511.0000,344.0000,554.0000,403.0000
3360,5.6000,0.0005,0.0000,0.0000,0.0000,0.4039,0.4972,507.0000,335.0000,542.0000,717.0000
3384,5.6400,0.0002,0.0000,0.0000,0.0000,0.4094,0.4958,507.0000,335.0000,542.0000,717.0000
3408,5.6800,0.0010,0.0000,0.0000,0.0000,0.4078,0.4986,507.0000,336.0000,543.0000,717.0000
3432,5.7200,0.0003,0.0000,0.0000,0.0000,0.3969,0.4708,507.0000,336.0000,543.0000,717.0000
3456,5.7600,0.0004,0.0000,0.0000,0.0000,0.4055,0.3528,508.0000,388.0000,563.0000,713.0000
3480,5.8000,0.0007,0.0000,0.0000,0.0000,0.4008,0.4542,508.0000,388.0000,563.0000,713.0000
3504,5.8400,0.0008,0.0000,0.0000,0.0000,0.3984,0.4722,507.0000,387.0000,562.0000,712.0000
3528,5.8800,0.0005,0.0000,0.0000,0.0000,0.3938,0.5222,507.0000,387.0000,562.0000,712.0000
3552,5.9200,0.0003,0.0000,0.0000,0.0000,0.4016,0.4444,507.0000,387.0000,562.0000,712.0000
3576,5.9600,0.0012,0.0000,0.0000,0.0000,0.4039,0.4431,507.0000,387.0000,562.0000,712.0000
3600,6.0000,0.0008,0.0000,0.0000,0.0000,0.4031,0.4028,1.0000,1.0000,1.0000,1.0000
3624,6.0400,0.0003,0.0000,0.0000,0.0000,0.4016,0.4764,1.0000,1.0000,1.0000,1.0000
