time,time_s,qom,aom,hom,wom,com_x,com_y,bmi_x,bmi_y,bma_x,bma_y
2184,3.6400,0.0006,0.0000,0.0014,0.0008,0.5414,0.4778,574.0000,367.0000,574.0000,369.0000
2208,3.6800,0.0002,0.0000,0.0014,0.0008,0.5414,0.4500,574.0000,367.0000,574.0000,369.0000
2232,3.7200,0.0005,0.0000,0.0014,0.0008,0.5352,0.4708,589.0000,352.0000,715.0000,719.0000
2256,3.7600,0.0008,0.0000,0.0014,0.0008,0.5398,0.4694,589.0000,352.0000,715.0000,719.0000
2280,3.8000,0.0003,0.0000,0.0014,0.0008,0.5508,0.4208,590.0000,353.0000,714.0000,718.0000
2304,3.8400,0.0003,0.0000,0.0014,0.0008,0.5508,0.4958,590.0000,353.0000,714.0000,718.0000
2328,3.8800,0.0007,0.0000,0.0014,0.0008,0.5469,0.4944,590.0000,353.0000,714.0000,718.0000
2352,3.9200,0.0004,0.0000,0.0014,0.0008,0.5406,0.4958,590.0000,353.0000,714.0000,718.0000
2376,3.9600,0.0004,0.0000,0.0014,0.0008,0.5383,0.4917,625.0000,384.0000,690.0000,698.0000
2400,4.0000,0.0011,0.0000,0.0014,0.0008,0.5352,0.4542,625.0000,384.0000,690.0000,698.0000
2424,4.0400,0.0006,0.0000,0.0014,0.0008,0.5430,0.4222,624.0000,383.0000,691.0000,699.0000
2448,4.0800,0.0003,0.0000,0.0014,0.0008,0.5352,0.4833,624.0000,383.0000,691.0000,699.0000
2472,4.1200,0.0008,0.0000,0.0014,0.0008,0.5383,0.4778,584.0000,368.0000,695.0000,719.0000
2496,4.1600,0.0010,0.0000,0.0014,0.0008,0.5422,0.4806,584.0000,368.0000,695.0000,719.0000
2520,4.2000,0.0005,0.0000,0.0014,0.0008,0.5227,0.4833,584.0000,367.0000,696.0000,718.0000
2544,4.2400,0.0003,0.0000,0.0014,0.0008,0.5328,0.4931,584.0000,367.0000,696.0000,718.0000
2568,4.2800,0.0007,0.0000,0.0014,0.0008,0.5359,0.4819,584.0000,367.0000,696.0000,718.0000
2591,4.3183,0.0007,0.0000,0.0014,0.0008,0.5477,0.4667,584.0000,367.0000,696.0000,718.0000
2615,4.3583,0.0010,0.0000,0.0014,0.0008,0.5453,0.4875,585.0000,331.0000,714.0000,384.0000
2639,4.3983,0.0006,0.0000,0.0014,0.0008,0.5430,0.4958,584.0000,331.0000,713.0000,384.0000
2663,4.4383,0.0014,0.0000,0.0014,0.0008,0.5398,0.4917,583.0000,330.0000,712.0000,383.0000
2687,4.4783,0.0004,0.0000,0.0014,0.0008,0.5312,0.4931,583.0000,330.0000,712.0000,383.0000
2711,4.5183,0.0007,0.0000,0.0014,0.0008,0.5469,0.4528,1.0000,1.0000,1.0000,1.0000
2735,4.5583,0.0008,0.0000,0.0014,0.0008,0.5477,0.4222,1.0000,1.0000,1.0000,1.0000
2760,4.6000,0.0002,0.0000,0.0014,0.0008,0.5586,0.4417,2.0000,2.0000,2.0000,2.0000
2784,4.6400,0.0009,0.0000,0.0014,0.0008,0.5664,0.4750,2.0000,2.0000,3.0000,3.0000
2808,4.6800,0.0005,0.0000,0.0014,0.0008,0.5563,0.4903,2.0000,2.0000,3.0000,3.0000
2832,4.7200,0.0003,0.0000,0.0014,0.0008,0.5508,0.5056,2.0000,2.0000,3.0000,3.0000
2856,4.7600,0.0004,0.0000,0.0014,0.0008,0.5633,0.4806,579.0000,308.0000,743.0000,705.0000
2880,4.8000,0.0006,0.0000,0.0014,0.0008,0.5609,0.4611,579.0000,308.0000,743.0000,705.0000
2904,4.8400,0.0006,0.0000,0.0014,0.0008,0.5578,0.4389,580.0000,309.0000,742.0000,704.0000
2928,4.8800,0.0004,0.0000,0.0014,0.0008,0.5648,0.4597,580.0000,309.0000,742.0000,704.0000
2952,4.9200,0.0008,0.0000,0.0014,0.0008,0.5641,0.4819,586.0000,376.0000,690.0000,679.0000
2976,4.9600,0.0004,0.0000,0.0014,0.0008,0.5563,0.5181,586.0000,376.0000,690.0000,679.0000
3000,5.0000,0.0002,0.0000,0.0014,0.0008,0.5320,0.3931,586.0000,376.0000,690.0000,680.0000
3024,5.0400,0.0009,0.0000,0.0014,0.0008,0.5539,0.4250,585.0000,376.0000,690.0000,680.0000
3048,5.0800,0.0006,0.0000,0.0014,0.0008,0.5625,0.4486,585.0000,376.0000,690.0000,680.0000
3072,5.1200,0.0002,0.0000,0.0014,0.0008,0.5727,0.4667,583.0000,377.0000,692.0000,715.0000
3096,5.1600,0.0005,0.0000,0.0014,0.0008,0.5609,0.4361,583.0000,377.0000,692.0000,715.0000
3120,5.2000,0.0008,0.0000,0.0014,0.0008,0.5648,0.4889,584.0000,376.0000,692.0000,714.0000
3143,5.2383,0.0005,0.0000,0.0014,0.0008,0.5609,0.4958,584.0000,376.0000,691.0000,714.0000
3167,5.2783,0.0004,0.0000,0.0014,0.0008,0.5625,0.4986,584.0000,376.0000,691.0000,714.0000
3191,5.3183,0.0001,0.0000,0.0014,0.0008,0.5367,0.4542,584.0000,376.0000,691.0000,714.0000
3215,5.3583,0.0000,0.0000,0.0014,0.0008,0.5367,0.4542,654.0000,354.0000,687.0000,393.0000
3239,5.3983,0.0000,0.0000,0.0014,0.0008,0.5367,0.4542,654.0000,354.0000,687.0000,393.0000
3263,5.4383,0.0004,0.0000,0.0014,0.0008,0.5289,0.4750,655.0000,355.0000,688.0000,393.0000
3287,5.4783,0.0019,0.0000,0.0014,0.0008,0.5266,0.4944,655.0000,355.0000,688.0000,393.0000
3311,5.5183,0.0010,0.0000,0.0014,0.0008,0.5430,0.5125,678.0000,367.0000,710.0000,395.0000
3335,5.5583,0.0010,0.0000,0.0014,0.0008,0.5414,0.4528,678.0000,367.0000,710.0000,395.0000
3360,5.6000,0.0013,0.0000,0.0014,0.0008,0.5172,0.4528,677.0000,366.0000,709.0000,396.0000
3384,5.6400,0.0016,0.0000,0.0014,0.0008,0.5250,0.4681,677.0000,366.0000,709.0000,396.0000
3408,5.6800,0.0017,0.0000,0.0014,0.0008,0.5469,0.4861,677.0000,366.0000,709.0000,396.0000
3432,5.7200,0.0010,0.0000,0.0014,0.0008,0.5297,0.4861,677.0000,366.0000,709.0000,396.0000
3456,5.7600,0.0009,0.0000,0.0014,0.0008,0.5266,0.4972,583.0000,354.0000,685.0000,719.0000
3480,5.8000,0.0006,0.0000,0.0014,0.0008,0.5445,0.4903,583.0000,354.0000,685.0000,719.0000
3504,5.8400,0.0008,0.0000,0.0014,0.0008,0.5227,0.4819,582.0000,354.0000,684.0000,718.0000
3528,5.8800,0.0010,0.0000,0.0014,0.0008,0.5164,0.4569,582.0000,354.0000,684.0000,718.0000
3552,5.9200,0.0001,0.0000,0.0014,0.0008,0.5461,0.5542,567.0000,350.0000,625.0000,365.0000
3576,5.9600,0.0005,0.0000,0.0014,0.0008,0.5375,0.5125,567.0000,350.0000,625.0000,365.0000
3600,6.0000,0.0002,0.0000,0.0014,0.0008,0.5492,0.5083,568.0000,351.0000,626.0000,366.0000
3624,6.0400,0.0012,0.0000,0.0014,0.0008,0.5492,0.4819,568.0000,351.0000,626.0000,366.0000
3648,6.0800,0.0011,0.0000,0.0014,0.0008,0.5602,0.4750,568.0000,351.0000,626.0000,366.0000
3672,6.1200,0.0004,0.0000,0.0014,0.0008,0.5695,0.4708,568.0000,351.0000,626.0000,366.0000
3696,6.1600,0.0004,0.0000,0.0014,0.0008,0.5445,0.4375,583.0000,383.0000,687.0000,653.0000
3719,6.1983,0.0004,0.0000,0.0014,0.0008,0.5602,0.4611,583.0000,383.0000,687.0000,653.0000
3743,6.2383,0.0005,0.0000,0.0014,0.0008,0.5539,0.4500,584.0000,382.0000,688.0000,654.0000
3767,6.2783,0.0005,0.0000,0.0014,0.0008,0.5289,0.4472,584.0000,382.0000,688.0000,654.0000
3791,6.3183,0.0007,0.0000,0.0014,0.0008,0.5195,0.4708,595.0000,368.0000,692.0000,716.0000
3815,6.3583,0.0010,0.0000,0.0014,0.0008,0.5250,0.4917,595.0000,368.0000,692.0000,716.0000
3839,6.3983,0.0010,0.0000,0.0014,0.0008,0.5320,0.5014,596.0000,368.0000,693.0000,715.0000
3863,6.4383,0.0011,0.0000,0.0014,0.0008,0.5359,0.5069,596.0000,368.0000,693.0000,715.0000
3887,6.4783,0.0004,0.0000,0.0014,0.0008,0.5391,0.5181,596.0000,368.0000,693.0000,715.0000
3911,6.5183,0.0005,0.0000,0.0014,0.0008,0.5133,0.4319,596.0000,368.0000,693.0000,715.0000
3935,6.5583,0.0012,0.0000,0.0014,0.0008,0.5016,0.4764,665.0000,367.0000,717.0000,412.0000
3960,6.6000,0.0011,0.0000,0.0014,0.0008,0.5148,0.4722,665.0000,367.0000,717.0000,412.0000
3984,6.6400,0.0011,0.0000,0.0014,0.0008,0.5242,0.4611,666.0000,368.0000,718.0000,411.0000
4008,6.6800,0.0016,0.0000,0.0014,0.0008,0.5320,0.4722,666.0000,368.0000,718.0000,411.0000
4032,6.7200,0.0004,0.0000,0.0014,0.0008,0.5383,0.4903,715.0000,376.0000,752.0000,384.0000
4056,6.7600,0.0012,0.0000,0.0014,0.0008,0.5445,0.5181,715.0000,376.0000,752.0000,384.0000
4080,6.8000,0.0008,0.0000,0.0014,0.0008,0.5484,0.5028,714.0000,375.0000,751.0000,385.0000
4104,6.8400,0.0011,0.0000,0.0014,0.0008,0.5328,0.4875,714.0000,375.0000,751.0000,385.0000
4128,6.8800,0.0009,0.0000,0.0014,0.0008,0.5281,0.4889,714.0000,375.0000,751.0000,385.0000
4152,6.9200,0.0003,0.0000,0.0014,0.0008,0.5203,0.4875,714.0000,375.0000,751.0000,385.0000
4176,6.9600,0.0008,0.0000,0.0014,0.0008,0.5320,0.5014,567.0000,359.0000,743.0000,425.0000
4200,7.0000,0.0014,0.0000,0.0014,0.0008,0.5438,0.5083,567.0000,359.0000,743.0000,425.0000
4224,7.0400,0.0010,0.0000,0.0014,0.0008,0.5523,0.4778,568.0000,358.0000,743.0000,426.0000
