time,time_s,qom,aom,hom,wom,com_x,com_y,bmi_x,bmi_y,bma_x,bma_y
4632,7.7200,0.0013,0.0000,0.0028,0.0031,0.5625,0.5903,710.0000,140.0000,737.0000,280.0000
4656,7.7600,0.0010,0.0000,0.0028,0.0031,0.5656,0.6236,710.0000,140.0000,737.0000,280.0000
4680,7.8000,0.0010,0.0000,0.0028,0.0031,0.5578,0.5569,710.0000,140.0000,737.0000,280.0000
4704,7.8400,0.0012,0.0000,0.0028,0.0031,0.5445,0.5472,710.0000,140.0000,737.0000,280.0000
4728,7.8800,0.0011,0.0000,0.0000,0.0000,0.5539,0.5667,695.0000,228.0000,751.0000,338.0000
4752,7.9200,0.0008,0.0000,0.0000,0.0000,0.5766,0.5903,695.0000,228.0000,751.0000,338.0000
4776,7.9600,0.0006,0.0000,0.0000,0.0000,0.5586,0.6347,694.0000,229.0000,750.0000,339.0000
4800,8.0000,0.0007,0.0000,0.0000,0.0000,0.5461,0.6764,694.0000,229.0000,750.0000,339.0000
4823,8.0383,0.0009,0.0000,0.0000,0.0000,0.5445,0.6236,617.0000,290.0000,723.0000,719.0000
4848,8.0800,0.0003,0.0000,0.0000,0.0000,0.5445,0.5333,617.0000,290.0000,723.0000,719.0000
4871,8.1183,0.0003,0.0000,0.0028,0.0023,0.5352,0.5042,618.0000,289.0000,722.0000,719.0000
4896,8.1600,0.0006,0.0001,0.0056,0.0094,0.5484,0.5556,618.0000,289.0000,722.0000,719.0000
4920,8.2000,0.0011,0.0001,0.0056,0.0094,0.5523,0.6042,618.0000,289.0000,722.0000,719.0000
4944,8.2400,0.0009,0.0001,0.0056,0.0094,0.5648,0.5806,618.0000,289.0000,722.0000,719.0000
4968,8.2800,0.0012,0.0001,0.0056,0.0094,0.5672,0.6069,646.0000,151.0000,714.0000,717.0000
4992,8.3200,0.0012,0.0001,0.0056,0.0094,0.5625,0.6250,646.0000,151.0000,714.0000,717.0000
5016,8.3600,0.0015,0.0001,0.0056,0.0094,0.5578,0.6736,645.0000,152.0000,715.0000,717.0000
5040,8.4000,0.0006,0.0001,0.0056,0.0094,0.5570,0.7222,645.0000,152.0000,715.0000,717.0000
5064,8.4400,0.0010,0.0001,0.0056,0.0094,0.5523,0.7083,595.0000,185.0000,736.0000,719.0000
5088,8.4800,0.0016,0.0001,0.0056,0.0094,0.5633,0.6694,595.0000,185.0000,736.0000,719.0000
5112,8.5200,0.0019,0.0001,0.0056,0.0094,0.5672,0.5944,596.0000,184.0000,736.0000,718.0000
5136,8.5600,0.0003,0.0001,0.0056,0.0094,0.5836,0.5958,596.0000,184.0000,736.0000,718.0000
5160,8.6000,0.0009,0.0001,0.0056,0.0094,0.5664,0.6431,596.0000,184.0000,736.0000,718.0000
5183,8.6383,0.0004,0.0001,0.0056,0.0094,0.5656,0.6764,596.0000,184.0000,736.0000,718.0000
5208,8.6800,0.0003,0.0001,0.0056,0.0094,0.5531,0.6833,707.0000,104.0000,736.0000,295.0000
5231,8.7183,0.0002,0.0001,0.0056,0.0094,0.5555,0.6208,707.0000,104.0000,736.0000,295.0000
5256,8.7600,0.0008,0.0001,0.0056,0.0094,0.5680,0.6514,707.0000,103.0000,736.0000,295.0000
5279,8.7983,0.0004,0.0001,0.0056,0.0094,0.5836,0.6208,707.0000,103.0000,736.0000,295.0000
5304,8.8400,0.0003,0.0001,0.0056,0.0094,0.5734,0.6222,705.0000,96.0000,736.0000,295.0000
5327,8.8783,0.0005,0.0001,0.0056,0.0094,0.5820,0.6903,705.0000,96.0000,736.0000,295.0000
5352,8.9200,0.0000,0.0001,0.0056,0.0094,0.5820,0.6903,704.0000,97.0000,737.0000,296.0000
5375,8.9583,0.0014,0.0001,0.0056,0.0094,0.5430,0.6681,704.0000,97.0000,737.0000,296.0000
5400,9.0000,0.0006,0.0001,0.0056,0.0094,0.5383,0.6153,704.0000,97.0000,737.0000,296.0000
5423,9.0383,0.0004,0.0001,0.0056,0.0094,0.5477,0.7250,704.0000,97.0000,737.0000,296.0000
5448,9.0800,0.0009,0.0001,0.0056,0.0094,0.5516,0.6944,695.0000,236.0000,760.0000,396.0000
5471,9.1183,0.0009,0.0001,0.0056,0.0094,0.5563,0.5639,695.0000,236.0000,760.0000,396.0000
5496,9.1600,0.0000,0.0001,0.0056,0.0094,0.5891,0.6417,694.0000,235.0000,759.0000,397.0000
5520,9.2000,0.0006,0.0001,0.0056,0.0094,0.5773,0.6153,694.0000,235.0000,759.0000,397.0000
5544,9.2400,0.0000,0.0001,0.0056,0.0094,0.5773,0.6153,687.0000,175.0000,728.0000,403.0000
5568,9.2800,0.0010,0.0001,0.0056,0.0094,0.5602,0.6264,687.0000,175.0000,728.0000,403.0000
5592,9.3200,0.0003,0.0001,0.0056,0.0094,0.5641,0.7250,686.0000,174.0000,727.0000,404.0000
5616,9.3600,0.0005,0.0001,0.0056,0.0094,0.5680,0.6639,686.0000,174.0000,727.0000,404.0000
5640,9.4000,0.0009,0.0001,0.0056,0.0094,0.5734,0.5806,686.0000,174.0000,727.0000,404.0000
5664,9.4400,0.0013,0.0001,0.0056,0.0094,0.5711,0.5542,686.0000,174.0000,727.0000,404.0000
5688,9.4800,0.0000,0.0001,0.0056,0.0094,0.5711,0.5542,604.0000,160.0000,705.0000,707.0000
5712,9.5200,0.0017,0.0001,0.0056,0.0094,0.5672,0.6028,604.0000,160.0000,705.0000,707.0000
5735,9.5583,0.0014,0.0001,0.0056,0.0094,0.5625,0.6375,605.0000,160.0000,706.0000,706.0000
5760,9.6000,0.0006,0.0001,0.0056,0.0094,0.5609,0.6639,605.0000,160.0000,706.0000,706.0000
